course,sub_course,module,sub_module,content_html_list,img_list,video_url
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 1: Variables and Data Types,1.24  Lesson 1 Problem Set,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Welcome to the Intro to Java: Functional Programming, Lesson 1 problem set!  These problem sets are an opportunity for you to practice the concepts you learned in class before moving on to the next lesson.  Learning a computer programming language is similar to learning a human language.  Nobody can pick it up overnight, there\'s a lot of vocabulary and syntax to remember.  Language learners often speak of the moment when they realized they stopped translating in their head and actually started thinking in their second language.  This will happen with Java too!  Eventually, you will be able to consider a task that needs coding and immediately imagine what Java code would complete it.  To get there, though, requires practice.</p>\n<p class=""chakra-text css-o3oz8b"">That\'s where the problem sets come in.  They aren\'t mandatory, and they aren\'t graded.  They\'re just extra learning materials to help you along.</p>\n<p class=""chakra-text css-o3oz8b"">You can download the problem set <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://d17h27t6h515a5.cloudfront.net/topher/2016/July/57881edd_problem-set-1/problem-set-1.pdf"">here<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a>.</p></div>']",[],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.1  Introducing Control Flow,[],[],https://www.youtube.com/embed/MnNqMgiRJdY
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.2  Decision Making,[],[],https://www.youtube.com/embed/WwSjnc4xfeA
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.3  if Statement,[],[],https://www.youtube.com/embed/UZ8gEnPSHsw
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.4  Self-Driving Car,[],[],https://www.youtube.com/embed/azKRGy3NkwM
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.5  Recognize Traffic Lights,[],[],https://www.youtube.com/embed/QVQGMx6vB6E
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.6  Windshield Wipers,[],[],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.7  Variable Scope,[],[],https://www.youtube.com/embed/N5XYmlvWaOg
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.8  What's the Scope?,[],[],https://www.youtube.com/embed/7tr6x82rZ-0
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.9  else Statement,[],[],https://www.youtube.com/embed/V5iB3phYtSA
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.10  else-if,[],[],https://www.youtube.com/embed/hd_8nc6NfH8
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.11  Multiple else-if's,[],[],https://www.youtube.com/embed/GUC_sIwJ8L0
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.12  Boolean Expressions,[],[],https://www.youtube.com/embed/zPphSMCTh5Y
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.13  Evaluate these Expressions,[],[],https://www.youtube.com/embed/XIPU0pcCS_g
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.14  The Art Museum,[],[],https://www.youtube.com/embed/RBao6sZ8QbE
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.15  Tickets to the Museum,[],[],https://www.youtube.com/embed/qLgBwHc1IGg
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.16  Complete Museum Code,[],[],https://www.youtube.com/embed/SLS6hCosVok
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.17  Logical Operators,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b""><em class=""chakra-text css-o3oz8b"">This code assumes that age and isStudent have both been declared and initialized to have some value.</em></p>\n<p class=""chakra-text css-o3oz8b"">Here is the complete if statement that checks if someone\'s age is less-than or equal to 15 OR greater-than 60 OR if they are a student, and if any of those conditions are met, then they get a discounted ticket price = $5.</p>\n<p class=""chakra-text css-o3oz8b""><img alt=""if statement"" src=""http://i.imgur.com/Qlg3xqo.png?1"" class=""chakra-image css-0"" node=""[object Object]""></p></div>']",[],https://www.youtube.com/embed/FlUmtjTnB5E
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.18  Order of Operations for Logical Operators,"['<div class=""ureact-markdown css-tc5hjw""><h3 class=""chakra-heading css-k57syw"">Order of Operations (for Logical Operators)</h3>\n<p class=""chakra-text css-o3oz8b"">Just like how math operators <code class=""chakra-code css-1u83yg1"">(*, /, +, -)</code> have an order that they are evaluated in, ie. multiplication is evaluated before addition, so do logical operators!</p>\n<p class=""chakra-text css-o3oz8b"">The <code class=""chakra-code css-1u83yg1"">!</code> operator will be evaluated first, then <code class=""chakra-code css-1u83yg1"">&amp;&amp;</code>, and finally <code class=""chakra-code css-1u83yg1"">||</code>. If you have a bunch of the same operations in an expression, like multiple <code class=""chakra-code css-1u83yg1"">||</code> combinations, then you just operate from left to right.</p>\n<p class=""chakra-text css-o3oz8b"">To <em class=""chakra-text css-o3oz8b"">change the order of operations</em> you can surround expressions in parentheses because <strong>parentheses will be evaluated before anything else</strong>.</p>\n<p class=""chakra-text css-o3oz8b"">So, the order of operations is:</p>\n<ol role=""list"" class=""css-13a5a39""><li class=""css-cvpopp"">Parentheses</li><li class=""css-cvpopp"">NOT <code class=""chakra-code css-1u83yg1"">!</code></li><li class=""css-cvpopp"">AND <code class=""chakra-code css-1u83yg1"">&amp;&amp;</code></li><li class=""css-cvpopp"">OR <code class=""chakra-code css-1u83yg1"">||</code></li></ol>\n<p class=""chakra-text css-o3oz8b"">For the expression:</p>\n<p class=""chakra-text css-o3oz8b""><code class=""chakra-code css-1u83yg1"">!true || false &amp;&amp; true</code></p>\n<p class=""chakra-text css-o3oz8b"">This will have the NOT <code class=""chakra-code css-1u83yg1"">!</code> operator evaluated first, so this simplifies to:</p>\n<p class=""chakra-text css-o3oz8b""><code class=""chakra-code css-1u83yg1"">false || false &amp;&amp; true</code></p>\n<p class=""chakra-text css-o3oz8b"">Then the AND <code class=""chakra-code css-1u83yg1"">&amp;&amp;</code> operator will be evaluated. The combination <code class=""chakra-code css-1u83yg1"">false &amp;&amp; true</code> equals <code class=""chakra-code css-1u83yg1"">false</code>, and the whole expression becomes:</p>\n<p class=""chakra-text css-o3oz8b""><code class=""chakra-code css-1u83yg1"">false || false</code></p>\n<p class=""chakra-text css-o3oz8b"">Finally the OR <code class=""chakra-code css-1u83yg1"">||</code> operator will be evaluated, and the whole expression evaluates to <code class=""chakra-code css-1u83yg1"">false</code>.</p></div>']",[],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.19  Logical Operators Practice,[],[],https://www.youtube.com/embed/JeYfO7AlwpY
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.20  true or false?,[],[],https://www.youtube.com/embed/T-SJm62-JY4
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.21  Nested if Statements,[],[],https://www.youtube.com/embed/wHZ9hOThwEU
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.22  Restaurant Rating,[],[],https://www.youtube.com/embed/cp3Hs1cx8Ds
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.23  switch Statement,"['<div class=""ureact-markdown css-tc5hjw""><h3 class=""chakra-heading css-k57syw"">Switch statement</h3>\n<p class=""chakra-text css-o3oz8b"">A <strong>switch</strong> statement let’s you check the value of a certain variable (like our coffee maker <code class=""chakra-code css-1u83yg1"">passcode</code>) and test it for equality against a list of possible values that it can take.</p>\n<p class=""chakra-text css-o3oz8b"">Each of these specific values is called a <strong>case</strong> and you can program different behavior for each case.</p>\n<p class=""chakra-text css-o3oz8b"">In Java this looks like this:</p>\n<p class=""chakra-text css-o3oz8b""><img alt=""coffee maker switch"" src=""http://i.imgur.com/c7tx8yK.png?1"" class=""chakra-image css-0"" node=""[object Object]""></p>\n<p class=""chakra-text css-o3oz8b""><em class=""chakra-text css-o3oz8b"">This code checks the value of <code class=""chakra-code css-1u83yg1"">passcode</code>, which is some 3-digit integer value, and compares it to the specific case values: <code class=""chakra-code css-1u83yg1"">555</code>, <code class=""chakra-code css-1u83yg1"">312</code>, and <code class=""chakra-code css-1u83yg1"">629</code>.</em></p>\n<p class=""chakra-text css-o3oz8b"">Then if the variable equals a certain case value, the code after that case will be executed. For example, in the code above, if <code class=""chakra-code css-1u83yg1"">passcode</code> is equal to <code class=""chakra-code css-1u83yg1"">312</code> then the <code class=""chakra-code css-1u83yg1"">coffeeType</code> String will be set to <em class=""chakra-text css-o3oz8b"">”Vanilla latte”</em>.</p>\n<h3 class=""chakra-heading css-k57syw"">Break;</h3>\n<p class=""chakra-text css-o3oz8b"">After this code is this word <code class=""chakra-code css-1u83yg1"">break;</code> which will <strong>break</strong> out of the case code and go to the ending curly brace of the switch statement, where this code prints the value of <code class=""chakra-code css-1u83yg1"">coffeeType</code>.</p>\n<p class=""chakra-text css-o3oz8b""><strong>So the break ensures that only one case at a time will have it’s code executed.</strong></p>\n<p class=""chakra-text css-o3oz8b"">If the break were <em class=""chakra-text css-o3oz8b""><strong>not</strong></em> included, Java would continue reading code in the switch statement line by line and keep executing statements (like the default case code) until it reaches the end of the switch statement or hits another break!</p>\n<h3 class=""chakra-heading css-k57syw"">Default case</h3>\n<p class=""chakra-text css-o3oz8b"">The <strong>default</strong> case typically comes at the end of a switch statement and its code will execute whenever the other cases aren’t met. So, if the <code class=""chakra-code css-1u83yg1"">passcode</code> was something like <code class=""chakra-code css-1u83yg1"">914</code>, this code doesn’t have a case for this particular value, and so it would fall into the default category and the <code class=""chakra-code css-1u83yg1"">coffeeType</code> String would be set to “Unknown"".</p></div>']",[],https://www.youtube.com/embed/DukuxLs1gaI
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.24  switch(month),[],[],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.25  Conclusion,[],[],https://www.youtube.com/embed/ZNhViTImZ-A
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 2: Control Flow and Conditionals,2.26  Lesson 2 Problem Set,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Welcome to the Intro to Java: Functional Programming, Lesson 2 problem set!  These problem sets are an opportunity for you to practice the concepts you learned in class before moving on to the next lesson.  Learning a computer programming language is similar to learning a human language.  Nobody can pick it up overnight, there\'s a lot of vocabulary and syntax to remember.  Language learners often speak of the moment when they realized they stopped translating in their head and actually started thinking in their second language.  This will happen with Java too!  Eventually, you will be able to consider a task that needs coding and immediately imagine what Java code would complete it.  To get there, though, requires practice.</p>\n<p class=""chakra-text css-o3oz8b"">That\'s where the problem sets come in.  They aren\'t mandatory, and they aren\'t graded.  They\'re just extra learning materials to help you along.</p>\n<p class=""chakra-text css-o3oz8b"">You can download the problem set <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://s3.amazonaws.com/video.udacity-data.com/topher/2018/May/5afb348b_problem-set-2/problem-set-2.pdf"">here<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a>.</p></div>']",[],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.1  Introducing Functions 1,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">If you\'d like to hear <em class=""chakra-text css-o3oz8b"">Heart of Glass</em> by Blondie, (which I highly recommend) you can <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://www.youtube.com/watch?v=WGU_4-5RaxU"">find it here<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a>!</p></div>']",[],https://www.youtube.com/embed/loAZIvBKWO0
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.2  Introducing Functions 2,[],[],https://www.youtube.com/embed/vtYPptq5MgY
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.3  What is a Function?,[],[],https://www.youtube.com/embed/ePxfZhm0XHA
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.4  Importance of Functions,[],[],https://www.youtube.com/embed/iJJFYsIrJPs
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.5  Function Definition,[],[],https://www.youtube.com/embed/OvJvPhxQU8M
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.6  Practice with Syntax,[],[],https://www.youtube.com/embed/wfL52DiEiy8
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.7  Calling Chorus,[],[],https://www.youtube.com/embed/qJsv3cJ5g_k
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.8  Play Music,[],[],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.9  Parameters and Arguments,[],[],https://www.youtube.com/embed/fD95pvjMbpk
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.10  Weather Arguments,[],[],https://www.youtube.com/embed/rU2nMms01P4
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.11  Variable Temperature,[],[],https://www.youtube.com/embed/MIqKTKEcp88
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.12  Rollercoaster Parameters,[],[],https://www.youtube.com/embed/EUEfNDk1tYg
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.13  Multiple Parameters Intro,[],[],https://www.youtube.com/embed/d6huYDR2h1o
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.14  Multiple Parameters,[],[],https://www.youtube.com/embed/xvkbadMCp-o
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.15  Argument Order,[],[],https://www.youtube.com/embed/P1cyT93rlTA
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.16  Liking Photos,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">There are many correct ways to write a function call for the function <code class=""chakra-code css-1u83yg1"">likePhoto</code>; as long as you match the number and type of parameters correctly, this counts as a valid call.</p></div>']",[],https://www.youtube.com/embed/5E7dJ-S6EcY
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.17  Return Values,[],[],https://www.youtube.com/embed/v-_m3yM5Cfo
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.18  Popular Photos,[],[],https://www.youtube.com/embed/UCGNvIMr-Nc
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.19  Return Photo Likes,[],[],https://www.youtube.com/embed/FBEaFuZl6gs
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.20  What's Missing?,[],[],https://www.youtube.com/embed/S8uGEC-Xt8Y
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.21  Making Change,[],[],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.22  Random Numbers,[],[],https://www.youtube.com/embed/B-tP88rWxAQ
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.23  Rolling Dice,[],[],https://www.youtube.com/embed/3ipvETpwI40
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.24  Consider All Sides,[],[],https://www.youtube.com/embed/VfdhKp5ny58
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.25  Improved Dice Roll,[],[],
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.26  Power of Functions,[],[],https://www.youtube.com/embed/wnSb4nZXjfc
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.27  Java Documentation,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">To learn more about the functions and variable types that Java 8 includes, take a look at <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://docs.oracle.com/javase/8/docs/api/java/lang/package-summary.html"">this documentation<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a>. You can click on the things you find most interesting to learn more about them! Here\'s the documentation for the <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://docs.oracle.com/javase/8/docs/api/java/lang/String.html"">String class<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a> and the <a target=""_blank"" rel=""noopener noreferrer"" class=""chakra-link css-190botj"" href=""https://docs.oracle.com/javase/8/docs/api/java/lang/Math.html"">Math class<span class=""chakra-text css-1lktits"">(opens in a new tab)</span></a>.</p></div>']",[],https://www.youtube.com/embed/YtBSsc7p23w
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.28  Read this Doc,[],[],https://www.youtube.com/embed/FGK4G1ijZIM
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.29  Importance of Documentation,[],[],https://www.youtube.com/embed/4Vai4YI2_wA
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.30  Java Documentation Comments,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Below are the Java docs that the Java documentation comments create.</p>\n<p class=""chakra-text css-o3oz8b"">General comment structure:</p>\n<p class=""chakra-text css-o3oz8b""><img alt=""Javadoc"" src=""http://i.imgur.com/X1IiVPs.png?1"" class=""chakra-image css-0"" node=""[object Object]""></p>\n<p class=""chakra-text css-o3oz8b"">Generated Java documentation for the <code class=""chakra-code css-1u83yg1"">rollDice(int sides)</code> function:</p>\n<p class=""chakra-text css-o3oz8b""><img alt=""rollDice javaDoc"" src=""http://i.imgur.com/46bfDmi.png?1"" class=""chakra-image css-0"" node=""[object Object]""></p></div>']",[],https://www.youtube.com/embed/-kVaTNFCvsc
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.31  Complete this Doc,"['<div class=""ureact-markdown css-tc5hjw""><p class=""chakra-text css-o3oz8b"">Here is the Java doc comment that produces the incomplete document shown above:</p>\n<pre class=""css-0""><div data-defines-codeblock=""true"" tabindex=""0"" class=""css-1y373wj""><div style=""color: rgb(15, 43, 61); text-shadow: white 0px 1px; font-family: &quot;Fira Code&quot;, Consolas, Monaco, &quot;Andale Mono&quot;, &quot;Ubuntu Mono&quot;, monospace; font-size: 1em; text-align: left; white-space: pre; word-spacing: normal; word-break: normal; overflow-wrap: normal; line-height: 1.5; tab-size: 4; hyphens: none;""><code class=""language-php"" style=""color: rgb(15, 43, 61); background: none; text-shadow: white 0px 1px; font-family: &quot;Fira Code&quot;, Consolas, Monaco, &quot;Andale Mono&quot;, &quot;Ubuntu Mono&quot;, monospace; font-size: 1em; text-align: left; white-space: pre; word-spacing: normal; word-break: normal; overflow-wrap: normal; line-height: 1.5; tab-size: 4; hyphens: none;""><span class=""token doc-comment"" style=""color: rgb(113, 113, 101); font-style: italic;"">/**Returns the absolute value of an int value. If the argument is not negative, the argument\n</span><span class=""token doc-comment"" style=""color: rgb(113, 113, 101); font-style: italic;"">/* is returned. If the argument is negative, the negation of the argument is returned.\n</span><span class=""token doc-comment"" style=""color: rgb(113, 113, 101); font-style: italic;"">/*\n</span><span class=""token doc-comment"" style=""color: rgb(113, 113, 101); font-style: italic;"">/* @return </span><span class=""token doc-comment"" style=""color: rgb(68, 85, 136); font-style: italic; font-weight: bold;"">the</span><span class=""token doc-comment"" style=""color: rgb(113, 113, 101); font-style: italic;""> absolute value of the argument.\n</span><span class=""token doc-comment"" style=""color: rgb(113, 113, 101); font-style: italic;"">*/</span></code></div></div></pre></div>']",[],https://www.youtube.com/embed/FpaNWDIMQCQ
Intro to Java: Functional Programming,Intro to Java: Functional Programming,Lesson 3: Functions,3.32  Conclusion,[],[],https://www.youtube.com/embed/ZMm09gGYOv0
